2026-09-20 16:21:05,113 INFO     run_e023  run run_e023 -> logs/run_e023-2026-09-20-162105.log
2026-09-20 16:21:05,113 INFO     run_e023  config {"layer": 5, "model": "meta-llama/Llama-3.1-8B", "n_chains": 30, "n_tokens": 4, "note": "greedy decode vs ranked answer; edit applied per decoding step", "pool": 75, "thread": "T-066", "ticket": "E-023"}
2026-09-20 17:03:44,273 INFO     run_e023     342    target Australia        -> ' Sydney, Australia,'
2026-09-20 17:03:44,273 INFO     run_e023     507    target New Zealand      -> ' Gisborne,'
2026-09-20 17:03:44,273 INFO     run_e023     590    target Australia        -> ' Adelaide, Australia,'
2026-09-20 17:03:44,273 INFO     run_e023     1126   target Poland           -> ' Poland in 190'
2026-09-20 17:03:44,273 INFO     run_e023     1289   target India            -> ' Ahmedabad, Gujarat'
2026-09-20 17:03:44,273 INFO     run_e023     1315   target Switzerland      -> ' Zurich, Switzerland,'
2026-09-20 17:03:44,273 INFO     run_e023     1401   target Switzerland      -> ' Lausanne,'
2026-09-20 17:03:44,273 INFO     run_e023     1555   target Portugal         -> ' Viseu,'
2026-09-20 17:03:44,273 INFO     run_e023     1737   target United States    -> ' New York, United'
2026-09-20 17:03:44,274 INFO     run_e023  written: results/E-023-generation.json
